where is the ucla usc game being played	"<Table> <Tr> <Th> No . </Th> <Th> Date </Th> <Th> Location </Th> <Th> Winner </Th> <Th> Score </Th> </Tr> <Tr> <Td> 46 </Td> <Td> November 20 , 1976 </Td> <Td> UCLA </Td> <Td> # 13 USC </Td> <Td> 24 -- 14 </Td> </Tr> <Tr> <Td> 47 </Td> <Td> November 25 , 1977 </Td> <Td> USC </Td> <Td> USC </Td> <Td> 29 -- 27 </Td> </Tr> <Tr> <Td> 48 </Td> <Td> November 18 , 1978 </Td> <Td> UCLA </Td> <Td> # 5 USC </Td> <Td> 17 -- 10 </Td> </Tr> <Tr> <Td> 49 </Td> <Td> November 24 , 1979 </Td> <Td> USC </Td> <Td> # 4 USC </Td> <Td> 49 -- 14 </Td> </Tr> <Tr> <Td> 50 </Td> <Td> November 22 , 1980 </Td> <Td> UCLA </Td> <Td> # 18 UCLA </Td> <Td> 20 -- 17 </Td> </Tr> <Tr> <Td> 51 </Td> <Td> November 21 , 1981 </Td> <Td> USC </Td> <Td> # 10 USC </Td> <Td> 22 -- 21 </Td> </Tr> <Tr> <Td> 52 </Td> <Td> November 20 , 1982 </Td> <Td> Rose Bowl </Td> <Td> # 11 UCLA </Td> <Td> 20 -- 19 </Td> </Tr> <Tr> <Td> 53 </Td> <Td> November 19 , 1983 </Td> <Td> Coliseum </Td> <Td> UCLA </Td> <Td> 27 -- 17 </Td> </Tr> <Tr> <Td> 54 </Td> <Td> November 17 , 1984 </Td> <Td> Rose Bowl </Td> <Td> # 7 UCLA </Td> <Td> 29 -- 10 </Td> </Tr> <Tr> <Td> 55 </Td> <Td> November 23 , 1985 </Td> <Td> Coliseum </Td> <Td> USC </Td> <Td> 17 -- 13 </Td> </Tr> <Tr> <Td> 56 </Td> <Td> November 22 , 1986 </Td> <Td> Rose Bowl </Td> <Td> # 18 UCLA </Td> <Td> 45 -- 25 </Td> </Tr> <Tr> <Td> 57 </Td> <Td> November 21 , 1987 </Td> <Td> Coliseum </Td> <Td> USC </Td> <Td> 17 -- 13 </Td> </Tr> <Tr> <Td> 58 </Td> <Td> November 19 , 1988 </Td> <Td> Rose Bowl </Td> <Td> # 2 USC </Td> <Td> 31 -- 22 </Td> </Tr> <Tr> <Td> 59 </Td> <Td> November 18 , 1989 </Td> <Td> Coliseum </Td> <Td> Tie </Td> <Td> 10 -- 10 </Td> </Tr> <Tr> <Td> 60 </Td> <Td> November 17 , 1990 </Td> <Td> Rose Bowl </Td> <Td> # 19 USC </Td> <Td> 45 -- 42 </Td> </Tr> <Tr> <Td> 61 </Td> <Td> November 23 , 1991 </Td> <Td> Coliseum </Td> <Td> # 25 UCLA </Td> <Td> 24 -- 21 </Td> </Tr> <Tr> <Td> 62 </Td> <Td> November 21 , 1992 </Td> <Td> Rose Bowl </Td> <Td> UCLA </Td> <Td> 38 -- 37 </Td> </Tr> <Tr> <Td> 63 </Td> <Td> November 20 , 1993 </Td> <Td> Coliseum </Td> <Td> # 16 UCLA </Td> <Td> 27 -- 21 </Td> </Tr> <Tr> <Td> 64 </Td> <Td> November 19 , 1994 </Td> <Td> Rose Bowl </Td> <Td> UCLA </Td> <Td> 31 -- 19 </Td> </Tr> <Tr> <Td> 65 </Td> <Td> November 18 , 1995 </Td> <Td> Coliseum </Td> <Td> UCLA </Td> <Td> 24 -- 20 </Td> </Tr> <Tr> <Td> 66 </Td> <Td> November 23 , 1996 </Td> <Td> Rose Bowl </Td> <Td> UCLA </Td> <Td> 48 -- 41 </Td> </Tr> <Tr> <Td> 67 </Td> <Td> November 22 , 1997 </Td> <Td> Coliseum </Td> <Td> # 7 UCLA </Td> <Td> 31 -- 24 </Td> </Tr> <Tr> <Td> 68 </Td> <Td> November 21 , 1998 </Td> <Td> Rose Bowl </Td> <Td> # 3 UCLA </Td> <Td> 34 -- 17 </Td> </Tr> <Tr> <Td> 69 </Td> <Td> November 20 , 1999 </Td> <Td> Coliseum </Td> <Td> USC </Td> <Td> 17 -- 7 </Td> </Tr> <Tr> <Td> 70 </Td> <Td> November 18 , 2000 </Td> <Td> Rose Bowl </Td> <Td> USC </Td> <Td> 38 -- 35 </Td> </Tr> <Tr> <Td> 71 </Td> <Td> November 17 , 2001 </Td> <Td> Coliseum </Td> <Td> USC </Td> <Td> 27 -- 0 </Td> </Tr> <Tr> <Td> 72 </Td> <Td> November 23 , 2002 </Td> <Td> Rose Bowl </Td> <Td> # 7 USC </Td> <Td> 52 -- 21 </Td> </Tr> <Tr> <Td> 73 </Td> <Td> November 22 , 2003 </Td> <Td> Coliseum </Td> <Td> # 2 USC </Td> <Td> 47 -- 22 </Td> </Tr> <Tr> <Td> 74 </Td> <Td> December 4 , 2004 </Td> <Td> Rose Bowl </Td> <Td> # 1 USC </Td> <Td> 29 -- 24 </Td> </Tr> <Tr> <Td> 75 </Td> <Td> December 3 , 2005 </Td> <Td> Coliseum </Td> <Td> # 1 USC </Td> <Td> 66 -- 19 </Td> </Tr> <Tr> <Td> 76 </Td> <Td> December 2 , 2006 </Td> <Td> Rose Bowl </Td> <Td> UCLA </Td> <Td> 13 -- 9 </Td> </Tr> <Tr> <Td> 77 </Td> <Td> December 1 , 2007 </Td> <Td> Coliseum </Td> <Td> # 8 USC </Td> <Td> 24 -- 7 </Td> </Tr> <Tr> <Td> 78 </Td> <Td> December 6 , 2008 </Td> <Td> Rose Bowl </Td> <Td> # 5 USC </Td> <Td> 28 -- 7 </Td> </Tr> <Tr> <Td> 79 </Td> <Td> November 28 , 2009 </Td> <Td> Coliseum </Td> <Td> # 24 USC </Td> <Td> 28 -- 7 </Td> </Tr> <Tr> <Td> 80 </Td> <Td> December 4 , 2010 </Td> <Td> Rose Bowl </Td> <Td> USC </Td> <Td> 28 -- 14 </Td> </Tr> <Tr> <Td> 81 </Td> <Td> November 26 , 2011 </Td> <Td> Coliseum </Td> <Td> # 10 USC </Td> <Td> 50 -- 0 </Td> </Tr> <Tr> <Td> 82 </Td> <Td> November 17 , 2012 </Td> <Td> Rose Bowl </Td> <Td> # 17 UCLA </Td> <Td> 38 -- 28 </Td> </Tr> <Tr> <Td> 83 </Td> <Td> November 30 , 2013 </Td> <Td> Coliseum </Td> <Td> # 22 UCLA </Td> <Td> 35 -- 14 </Td> </Tr> <Tr> <Td> 84 </Td> <Td> November 22 , 2014 </Td> <Td> Rose Bowl </Td> <Td> # 11 UCLA </Td> <Td> 38 -- 20 </Td> </Tr> <Tr> <Td> 85 </Td> <Td> November 28 , 2015 </Td> <Td> Coliseum </Td> <Td> USC </Td> <Td> 40 -- 21 </Td> </Tr> <Tr> <Td> 86 </Td> <Td> November 19 , 2016 </Td> <Td> Rose Bowl </Td> <Td> # 13 USC </Td> <Td> 36 -- 14 </Td> </Tr> <Tr> <Td> 87 </Td> <Td> November 18 , 2017 </Td> <Td> Coliseum </Td> <Td> # 11 USC </Td> <Td> 28 -- 23 </Td> </Tr> <Tr> <Td colspan=""9""> Series : USC leads 47 -- 31 -- 7 </Td> </Tr> <Tr> <Td colspan=""9""> † USC was forced to vacate victories . Vacated wins and ties have previous winner retaining trophy . </Td> </Tr> </Table> "
where will the cricket world cup 2019 be held	<P> The hosting rights were awarded in April 2006 , after England and Wales withdrew from the bidding to host the 2015 ICC Cricket World Cup , which was held in Australia and New Zealand . The first match will be played at The Oval while the final will be played at Lord 's . It is the fifth time that the Cricket World Cup will be held in England and Wales , following the 1975 , 1979 , 1983 and 1999 World Cups . </P> 
where does the highway of heroes start and end	<P> By the end of 1952 , three individual highways were numbered `` Highway 401 '' : the partially completed Toronto Bypass between Weston Road and Highway 11 ( Yonge Street ) ; Highway 2A between West Hill and Newcastle ; and the Scenic Highway between Gananoque and Brockville , now known as the Thousand Islands Parkway . These three sections of highway were 11.8 , 54.7 and 41.2 km , ( 7.3 , 34.0 and 25.6 mi ) , respectively . In 1964 , the route became fully navigable from Windsor to the Ontario -- Quebec border . In 1965 it was given a second designation , the Macdonald -- Cartier Freeway , in honour of two Fathers of Confederation . At the end of 1968 , the Gananoque -- Brockville section was bypassed and the final intersection grade - separated near Kingston , making Highway 401 a freeway for its entire 817.9 - km length . On August 24 , 2007 , the portion of the highway between Glen Miller Road in Trenton and the Don Valley Parkway / Highway 404 Junction in Toronto was designated the Highway of Heroes , as the road is travelled by funeral convoys for fallen Canadian Forces personnel from CFB Trenton to the coroner 's office in Toronto . On September 27 , 2013 , the Highway of Heroes designation was extended west to Keele Street in Toronto , to coincide with the move of the coroner 's office to the new Forensic Services and Coroner 's Complex at the Humber River Hospital . </P> 
where is the university of wisconsin madison located	<P> The University of Wisconsin -- Madison ( also known as University of Wisconsin , Wisconsin , UW , or regionally as UW -- Madison , or simply Madison ) is a public research university in Madison , Wisconsin , United States . Founded when Wisconsin achieved statehood in 1848 , UW -- Madison is the official state university of Wisconsin , and the flagship campus of the University of Wisconsin System . It was the first public university established in Wisconsin and remains the oldest and largest public university in the state . It became a land - grant institution in 1866 . The 933 - acre ( 378 ha ) main campus includes four National Historic Landmarks . </P> 
where was the capital of the habsburg empire located	<P> The Habsburg Monarchy ( German : Habsburgermonarchie ) or Empire is an unofficial appellation among historians for the countries and provinces that were ruled by the junior Austrian branch of the House of Habsburg between 1521 and 1780 and then by the successor branch of Habsburg - Lorraine until 1918 . The Monarchy was a composite state composed of territories within and outside the Holy Roman Empire , united only in the person of the monarch . The dynastic capital was Vienna , except from 1583 to 1611 , when it was moved to Prague . From 1804 to 1867 the Habsburg Monarchy was formally unified as the Austrian Empire , and from 1867 to 1918 as the Austro - Hungarian Empire . </P> 
where does the big sur begin and end	<P> The region does not have specific boundaries , but is generally considered to include the 71 miles ( 114 km ) segment of California State Route 1 from Malpaso Creek near Carmel Highlands south to San Carpóforo Creek near San Simeon and the entire Santa Lucia range between the rivers . The interior region is uninhabited , while the coast remains relatively isolated and sparsely populated with about 1,000 year - round residents and relatively few visitor accommodations scattered among four small settlements . When the region was ceded by Mexico to the United States in 1848 , it was the United States ' `` last frontier . '' The region remained one of the most isolated areas of California and the United States until , after 18 years of construction , the Carmel -- San Simeon Highway ( now signed as part of State Route 1 ) was completed in 1937 . The winding , narrow road , often cut into the face of seaside cliffs , dominates the visitor 's experience of Big Sur . The highway has been closed more than 55 times by slides , and in May 2017 , a 2 million cubic foot landslide blocked the highway at Mud Creek , north of Salmon Creek near the San Luis Obispo border , to just south of Gorda . The road is expected to be reopened in June 2018 . </P> 
where are the cardiac and vasomotor centers found	<P> The vasomotor center ( VMC ) is a portion of the medulla oblongata that , together with the cardiovascular center and respiratory center , regulates blood pressure and other homeostatic processes . Vasomotor center is a fairly archaic term since this function relies not on a single brain structure ( `` center '' ) but rather represents a presympathetic network of interacting neurons . Upon increase in carbon dioxide level at central chemoreceptors , it stimulates the sympathetic system to constrict vessels . This is opposite to carbon dioxide in tissues causing vasodilatation , especially in the brain . Cranial nerves IX ( Glossopharyngeal nerve ) and X Vagus nerve both feed into the vasomotor centre and are themselves involved in the regulation of blood pressure . The localization of VMC was determined by Filipp Ovsyannikov in 1871 . </P> 
where was the last world cup held and who won	<P> The FIFA World Cup is an international association football competition established in 1930 . It is contested by the men 's national teams of the members of Fédération Internationale de Football Association ( FIFA ) , the sport 's global governing body . The tournament has taken place every four years , except in 1942 and 1946 , when the competition was cancelled due to World War II . The most recent World Cup , hosted by Brazil in 2014 , was won by Germany , who beat Argentina 1 -- 0 after extra time . </P> 
where does the lincoln highway begin and end	<P> The Lincoln Highway was one of the earliest transcontinental highways for automobiles across the United States of America . Conceived in 1912 by Indiana entrepreneur Carl G. Fisher , and formally dedicated October 31 , 1913 , the Lincoln Highway ran coast - to - coast from Times Square in New York City west to Lincoln Park in San Francisco , originally through 13 states : New York , New Jersey , Pennsylvania , Ohio , Indiana , Illinois , Iowa , Nebraska , Colorado , Wyoming , Utah , Nevada , and California . In 1915 , the `` Colorado Loop '' was removed , and in 1928 , a realignment relocated the Lincoln Highway through the northern tip of West Virginia . Thus , there are a total of 14 states , 128 counties , and more than 700 cities , towns and villages through which the highway passed at some time in its history . </P> 
where does the light reaction of photosynthesis occur	<P> In photosynthesis , the light - dependent reactions take place on the thylakoid membranes . The inside of the thylakoid membrane is called the lumen , and outside the thylakoid membrane is the stroma , where the light - independent reactions take place . The thylakoid membrane contains some integral membrane protein complexes that catalyze the light reactions . There are four major protein complexes in the thylakoid membrane : Photosystem II ( PSII ) , Cytochrome b6f complex , Photosystem I ( PSI ) , and ATP synthase . These four complexes work together to ultimately create the products ATP and NADPH . </P> 
where was gunsmoke to the last man filmed	<Tr> <Th> Location ( s ) </Th> <Td> Tucson , Arizona </Td> </Tr> 
where did the northernmost land action of the american civil war occur	<P> The St. Albans Raid was the northernmost land action of the American Civil War . It was a controversial raid from Canada by Confederate soldiers meant to rob banks to raise money and to trick the Union Army into diverting troops to defend their northern border against further raids . It took place in St. Albans , Vermont , on October 19 , 1864 . </P> 
where was robin hood prince of thieves made	<P> Principal exteriors were shot on location in the United Kingdom . A second unit filmed the medieval walls and towers of the Cité de Carcassonne in the town of Carcassonne in Aude , France , for the portrayal of Nottingham and its castle . Locksley Castle was Wardour Castle in Wiltshire -- restored in an early shot using a matte painting . Marian 's manor was filmed at Hulne Priory in Northumberland . Scenes set in Sherwood Forest were filmed throughout England : Burnham Beeches in Buckinghamshire was used for the outlaws ' encampment , Aysgarth Falls in Yorkshire for the fight scene between Robin and Little John , and Hardraw Force in North Yorkshire was the location where Marian sees Robin bathing . Sycamore Gap on Hadrian 's Wall was used for the scene when Robin first confronts the sheriff 's men . Chalk cliffs at Seven Sisters , Sussex were used as the locale for Robin 's return to England from the Crusades . </P> 
where does the brazos river start and stop	<P> The Brazos River ( / ˈbræzəs / ( listen ) BRAZ - əs ) , called the Rio de los Brazos de Dios ( translated as `` The River of the Arms of God '' ) by early Spanish explorers , is the 11th - longest river in the United States of America at 1,280 miles ( 2,060 km ) from its headwater source at the head of Blackwater Draw , Curry County , New Mexico to its mouth at the Gulf of Mexico with a 45,000 - square - mile ( 116,000 km ) drainage basin . It sometimes is used to mark the boundary between East Texas and West Texas . </P> 
where was the war of the planet of the apes filmed	<P> Principal photography on the film began on October 14 , 2015 in the Lower Mainland in Vancouver , under the working title Hidden Fortress . Filming was expected to take place there until early March 2016 . Parts of the film were expected to shoot for up to five days in the Kananaskis in late January and early February . In March , Serkis confirmed that he had finished shooting his portions . </P> 
where is late night with jimmy kimmel filmed	<P> The stage where the show is taped has gone through many changes , from the addition of a platform in front of the stage for Kimmel to do his monologue , to various stage backgrounds . In January 2005 , the show 's original set , at the TV studio in the Hollywood Masonic Temple ( now known as the El Capitan Entertainment Centre ) , which had video screens in the background and the band performing on the left side of the stage , was replaced with the current set , which has a city in the background . The band now performs on the right side of the stage . </P> 
where do harry potter's aunt and uncle live	<P> The Dursley family are Harry Potter 's last living relatives . To ensure Harry 's safety , Albus Dumbledore placed him in the Dursleys ' care when he was a baby . The Dursleys live at Number 4 , Privet Drive , Little Whinging in Surrey , England . They are all Muggles , and despise all things related to magic -- and anything out of the ordinary in general -- and the Wizarding World , especially the Potters . </P> 
where is the lost dutchman's mine supposed to be located	<P> The Lost Dutchman 's Gold Mine ( also known by similar names ) is , according to legend , a rich gold mine hidden in the southwestern United States . The location is generally believed to be in the Superstition Mountains , near Apache Junction , east of Phoenix , Arizona . There have been many stories about how to find the mine , and each year people search for the mine . Some have died on the search . </P> 
where did the battle of lexington and concord occur	<P> The Battles of Lexington and Concord were the first military engagements of the American Revolutionary War . The battles were fought on April 19 , 1775 in Middlesex County , Province of Massachusetts Bay , within the towns of Lexington , Concord , Lincoln , Menotomy ( present - day Arlington ) , and Cambridge . They marked the outbreak of armed conflict between the Kingdom of Great Britain and its thirteen colonies in America . </P> 
